id,funding_round_id,startup_id,funding_id,created_at,updated_at,startup_name,funding_first_name,funding_last_name,parent_id,category_code,status,country_code,state_code,city,region,funding_total_usd
76120,33377,c:175541,p:148670,10/25/12 14:38,10/25/12 14:38,Infantium,Sergio,Balcells,175541,games_video,operating,ESP,0,Barcelona,Barcelona,129930
76118,33377,c:175541,p:160114,10/25/12 14:38,10/25/12 14:38,Infantium,David,Tomás,175541,games_video,operating,ESP,0,Barcelona,Barcelona,129930
76141,33407,c:175544,p:1135,10/26/12 10:07,7/25/13 3:00,Flashnotes,Jordan,Levy,175544,education,operating,USA,MA,Boston,Boston,3300000
78866,43623,c:175544,p:1135,7/25/13 3:00,7/25/13 4:25,Flashnotes,Jordan,Levy,175544,education,operating,USA,MA,Boston,Boston,3300000
78869,43623,c:175544,p:1168,7/25/13 3:00,7/25/13 4:25,Flashnotes,Bob,Mason,175544,education,operating,USA,MA,Boston,Boston,3300000
78867,43623,c:175544,p:159381,7/25/13 3:00,7/25/13 4:25,Flashnotes,Deborah,Quazzo,175544,education,operating,USA,MA,Boston,Boston,3300000
76143,33407,c:175544,p:160261,10/26/12 10:07,7/25/13 3:00,Flashnotes,Paul,Sethi,175544,education,operating,USA,MA,Boston,Boston,3300000
76144,33407,c:175544,p:160262,10/26/12 10:07,7/25/13 3:00,Flashnotes,Paul,Tedeschi,175544,education,operating,USA,MA,Boston,Boston,3300000
76145,33407,c:175544,p:160263,10/26/12 10:07,7/25/13 3:00,Flashnotes,Sachin,Jade,175544,education,operating,USA,MA,Boston,Boston,3300000
76146,33407,c:175544,p:160264,10/26/12 10:07,7/25/13 3:00,Flashnotes,Abigail,Coxsen,175544,education,operating,USA,MA,Boston,Boston,3300000
78868,43623,c:175544,p:190547,7/25/13 3:00,7/25/13 4:25,Flashnotes,Jere,Doyle,175544,education,operating,USA,MA,Boston,Boston,3300000
78864,43623,c:175544,p:212098,7/25/13 3:00,7/25/13 4:25,Flashnotes,Nicole,Stata,175544,education,operating,USA,MA,Boston,Boston,3300000
76142,33407,c:175544,p:2602,10/26/12 10:07,7/25/13 3:00,Flashnotes,Michael,Lazerow,175544,education,operating,USA,MA,Boston,Boston,3300000
76140,33407,c:175544,p:5854,10/26/12 10:07,7/25/13 3:00,Flashnotes,Ryan,Moore,175544,education,operating,USA,MA,Boston,Boston,3300000
78865,43623,c:175544,p:5854,7/25/13 3:00,7/25/13 4:25,Flashnotes,Ryan,Moore,175544,education,operating,USA,MA,Boston,Boston,3300000
76123,33380,c:175558,p:160143,10/25/12 17:20,10/30/12 18:32,Dokkankom,Namek,Zu'bi,175558,ecommerce,operating,USA,NY,new york,New York,30000
77349,36557,c:175573,p:170986,3/27/13 14:11,4/18/13 16:13,Learnmetrics,Angel,Investor,175573,education,operating,USA,NY,New York,New York,100000
76124,33382,c:175577,p:160154,10/25/12 18:53,8/22/13 17:18,Cashsquare,Alexander,Yunaev,175577,mobile,operating,RUS,0,Moscow,Moscow,575000
78317,40349,c:175577,p:160154,6/20/13 6:42,8/22/13 17:18,Cashsquare,Alexander,Yunaev,175577,mobile,operating,RUS,0,Moscow,Moscow,575000
78318,40349,c:175577,p:200698,6/20/13 6:42,8/22/13 17:18,Cashsquare,Adel,Mishiev,175577,mobile,operating,RUS,0,Moscow,Moscow,575000
78319,40349,c:175577,p:200699,6/20/13 6:42,8/22/13 17:18,Cashsquare,Dmitriy,K.,175577,mobile,operating,RUS,0,Moscow,Moscow,575000
78320,40349,c:175577,p:200700,6/20/13 6:42,8/22/13 17:18,Cashsquare,Sergey,R.,175577,mobile,operating,RUS,0,Moscow,Moscow,575000
76126,33385,c:175589,p:160177,10/25/12 19:44,1/25/13 19:37,NuORDER,Mortimer,Singer,175589,fashion,operating,USA,CA,West Hollywood,Los Angeles,3060000
76125,33385,c:175589,p:64875,10/25/12 19:44,1/25/13 19:37,NuORDER,David,Tisch,175589,fashion,operating,USA,CA,West Hollywood,Los Angeles,3060000
76127,33385,c:175589,p:8614,10/25/12 19:44,1/25/13 19:37,NuORDER,Brian,Spaly,175589,fashion,operating,USA,CA,West Hollywood,Los Angeles,3060000
79522,48217,c:175620,p:124969,9/10/13 1:02,9/11/13 11:35,LevelEleven,David,Fry,175620,enterprise,operating,USA,MI,Detroit,Detroit,3500000
77533,36990,c:175620,p:25238,4/12/13 13:26,4/12/13 13:27,LevelEleven,Rick,Inatome,175620,enterprise,operating,USA,MI,Detroit,Detroit,3500000
79521,48217,c:175620,p:25238,9/10/13 1:02,9/11/13 11:35,LevelEleven,Rick,Inatome,175620,enterprise,operating,USA,MI,Detroit,Detroit,3500000
76138,33405,c:175638,p:5149,10/26/12 5:26,10/26/12 5:26,Guanxi.me,Timothy,Draper,175638,social,operating,CHN,0,Shanghai,Shanghai,0
76149,33412,c:175670,p:160267,10/26/12 11:51,10/26/12 11:51,MeetMeTix,Ben,Dyer,175670,ecommerce,operating,USA,TX,Austin,Austin,500000
76150,33415,c:175692,p:160293,10/26/12 16:52,5/2/13 7:43,Uniregistry,#N/A,#N/A,175692,other,operating,CYM,0,0,Cayman Islands - Other,60000000
76151,33415,c:175692,p:3564,10/26/12 16:52,5/2/13 7:43,Uniregistry,Frank,Schilling,175692,other,operating,CYM,0,0,Cayman Islands - Other,60000000
76165,33420,c:175729,p:1243,10/26/12 22:54,6/3/13 18:44,BlackJet,Mike,Jones,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76161,33420,c:175729,p:160333,10/26/12 22:54,6/3/13 18:44,BlackJet,Thomas,Ryan,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76167,33420,c:175729,p:160334,10/26/12 22:54,6/3/13 18:44,BlackJet,Stephen,Russell,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76173,33420,c:175729,p:18479,10/26/12 22:54,6/3/13 18:44,BlackJet,Timothy,Ferriss,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76170,33420,c:175729,p:2105,10/26/12 22:54,6/3/13 18:44,BlackJet,Steve,Jang,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76164,33420,c:175729,p:22,10/26/12 22:54,6/3/13 18:44,BlackJet,Peter,Pham,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76154,33420,c:175729,p:2279,10/26/12 22:54,6/3/13 18:44,BlackJet,Shervin,Pishevar,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76171,33420,c:175729,p:23250,10/26/12 22:54,6/3/13 18:44,BlackJet,Shakil,Khan,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76163,33420,c:175729,p:28686,10/26/12 22:54,6/3/13 18:44,BlackJet,Jay,Levy,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76168,33420,c:175729,p:2904,10/26/12 22:54,6/3/13 18:44,BlackJet,Matt,Mullenweg,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76162,33420,c:175729,p:29160,10/26/12 22:54,6/3/13 18:44,BlackJet,Josh,Spear,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76159,33420,c:175729,p:36743,10/26/12 22:54,6/3/13 18:44,BlackJet,Rick,Marini,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76157,33420,c:175729,p:417,10/26/12 22:54,6/3/13 18:44,BlackJet,Michael,Birch,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76152,33420,c:175729,p:43,10/26/12 22:54,6/3/13 18:44,BlackJet,Garrett,Camp,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76169,33420,c:175729,p:56566,10/26/12 22:54,6/3/13 18:44,BlackJet,Ryan,Sarver,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76153,33420,c:175729,p:7572,10/26/12 22:54,6/3/13 18:44,BlackJet,Marc,Benioff,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76155,33420,c:175729,p:770,10/26/12 22:54,6/3/13 18:44,BlackJet,Ashton,Kutcher,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76166,33420,c:175729,p:7783,10/26/12 22:54,6/3/13 18:44,BlackJet,Dan,Rosensweig,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76158,33420,c:175729,p:795,10/26/12 22:54,6/3/13 18:44,BlackJet,Naval,Ravikant,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76156,33420,c:175729,p:85450,10/26/12 22:54,6/3/13 18:44,BlackJet,Guy,Oseary,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76160,33420,c:175729,p:92489,10/26/12 22:54,6/3/13 18:44,BlackJet,Noah,Goodhart,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76172,33420,c:175729,p:9762,10/26/12 22:54,6/3/13 18:44,BlackJet,David,Ulevitch,175729,software,operating,USA,FL,West Palm Beach,Palm Beach,3135000
76239,33559,c:175777,p:161129,11/3/12 7:06,4/28/13 7:24,FD9 Group,FD9,Holdings B.V.,175777,fashion,operating,USA,CA,Los Angeles,Los Angeles,1808240
76176,33432,c:175840,p:1190,10/29/12 3:55,5/2/13 2:27,RebelMouse,Howard,Lindzon,175840,social,operating,USA,NY,New York,New York,12750000
76174,33432,c:175840,p:160434,10/29/12 3:55,5/2/13 2:27,RebelMouse,John,Batelle,175840,social,operating,USA,NY,New York,New York,12750000
76178,33432,c:175840,p:16171,10/29/12 3:55,5/2/13 2:27,RebelMouse,Chris,Dixon,175840,social,operating,USA,NY,New York,New York,12750000
76179,33432,c:175840,p:29330,10/29/12 3:55,5/2/13 2:27,RebelMouse,Gary,Vaynerchuk,175840,social,operating,USA,NY,New York,New York,12750000
76177,33432,c:175840,p:58759,10/29/12 3:55,5/2/13 2:27,RebelMouse,Jonah,Peretti,175840,social,operating,USA,NY,New York,New York,12750000
76175,33432,c:175840,p:89026,10/29/12 3:55,5/2/13 2:27,RebelMouse,Greg,Coleman,175840,social,operating,USA,NY,New York,New York,12750000
76287,33680,c:175916,p:162077,11/12/12 17:15,12/18/12 4:46,CloudWork,Al,Sisto,175916,enterprise,operating,ESP,0,Barcelona,Barcelona,1200000
76286,33680,c:175916,p:53577,11/12/12 17:15,12/18/12 4:46,CloudWork,Carles,Ferrer,175916,enterprise,operating,ESP,0,Barcelona,Barcelona,1200000
76182,33440,c:175937,p:160802,10/29/12 19:17,5/27/13 21:58,Bizible,Aaron,Bird,175937,advertising,operating,USA,WA,Seattle,Seattle,2048000
76440,33981,c:175937,p:4004,11/26/12 18:49,5/27/13 21:58,Bizible,Rob,Glaser,175937,advertising,operating,USA,WA,Seattle,Seattle,2048000
76316,33755,c:175961,p:162465,11/15/12 4:20,11/15/12 4:20,wedgies,Steve,Slovick,175961,web,operating,USA,0,0,United States - Other,500000
76317,33755,c:175961,p:162466,11/15/12 4:20,11/15/12 4:20,wedgies,Mike,Ciklin,175961,web,operating,USA,0,0,United States - Other,500000
76318,33755,c:175961,p:162467,11/15/12 4:20,11/15/12 4:20,wedgies,John,Eaves,175961,web,operating,USA,0,0,United States - Other,500000
76183,33443,c:175966,p:50790,10/29/12 22:19,6/25/13 18:11,Rolltech,Friends,and Family,175966,mobile,operating,USA,NV,Las Vegas,Las Vegas,290000
67669,152,c:176,p:135,7/17/07 5:13,5/28/13 12:36,LinkedIn,Josh,Kopelman,176,social,ipo,USA,CA,Mountain View,SF Bay,199983710
68160,1328,c:1760,p:26,1/11/08 8:33,7/29/10 0:40,Mogad,Peter,Thiel,1760,network_hosting,acquired,USA,CA,San Francisco,SF Bay,500000
68161,1328,c:1760,p:4726,1/11/08 8:33,7/29/10 0:40,Mogad,Hank,Berry,1760,network_hosting,acquired,USA,CA,San Francisco,SF Bay,500000
68163,1328,c:1760,p:638,1/11/08 8:33,7/29/10 0:40,Mogad,Aydin,Senkut,1760,network_hosting,acquired,USA,CA,San Francisco,SF Bay,500000
68162,1328,c:1760,p:639,1/11/08 8:33,7/29/10 0:40,Mogad,Georges,Harik,1760,network_hosting,acquired,USA,CA,San Francisco,SF Bay,500000
76198,33469,c:176029,p:160617,10/30/12 12:48,11/2/12 19:30,makemyreturns.com,Mohammad,Al Sadah,176029,finance,operating,IND,0,Mumbai,Mumbai,0
79609,48955,c:176044,p:235082,9/17/13 12:28,10/11/13 7:35,CLIPPATE,Daniel,Presman,176044,web,operating,ARG,0,0,Argentina - Other,85000
76721,34847,c:176062,p:169417,1/17/13 2:43,1/17/13 2:43,LoopMe,Torben,Maajaard,176062,mobile,operating,GBR,0,London,London,500000
76719,34847,c:176062,p:2090,1/17/13 2:43,1/17/13 2:43,LoopMe,Russell,Buckley,176062,mobile,operating,GBR,0,London,London,500000
76722,34847,c:176062,p:29519,1/17/13 2:43,1/17/13 2:43,LoopMe,Peter,Barry,176062,mobile,operating,GBR,0,London,London,500000
76720,34847,c:176062,p:4950,1/17/13 2:43,1/17/13 2:43,LoopMe,John,Taysom,176062,mobile,operating,GBR,0,London,London,500000
76200,33473,c:176072,p:34089,10/30/12 19:32,11/5/12 23:30,Sand Sign,Yuri,Milner,176072,messaging,operating,0,0,0,unknown,25000
76199,33473,c:176072,p:48969,10/30/12 19:32,11/5/12 23:30,Sand Sign,Pavel,Durov,176072,messaging,operating,0,0,0,unknown,25000
79663,49250,c:176083,p:235993,9/19/13 10:28,9/19/13 10:28,myBestHelper,Bruce,Schmidt,176083,web,operating,CAN,0,"Vancouver, BC",Vancouver,100000
76201,33474,c:176091,p:160675,10/30/12 22:52,5/16/13 23:00,Zelgor,Larry,Sonsini,176091,games_video,operating,USA,MA,Cambridge,Boston,250000
76202,33474,c:176091,p:5149,10/30/12 22:52,5/16/13 23:00,Zelgor,Timothy,Draper,176091,games_video,operating,USA,MA,Cambridge,Boston,250000
76204,33504,c:176166,p:160773,10/31/12 16:19,10/31/12 16:19,AdverCar,Jit,Saxena,176166,advertising,operating,USA,CA,San Francisco,SF Bay,2000000
68166,1330,c:1762,p:11370,1/10/08 12:00,3/2/10 8:49,"Splashtop, Inc",Cher,Wang,1762,software,operating,USA,CA,San Jose,SF Bay,45500000
68764,3212,c:1762,p:12319,8/19/08 20:28,8/19/08 20:28,"Splashtop, Inc",Larry,Augustin,1762,software,operating,USA,CA,San Jose,SF Bay,45500000
68167,1330,c:1762,p:39069,1/10/08 12:00,3/2/10 8:49,"Splashtop, Inc",Wen-Chi,Chen,1762,software,operating,USA,CA,San Jose,SF Bay,45500000
68164,1329,c:1762,p:5149,1/10/08 11:54,4/13/10 3:01,"Splashtop, Inc",Timothy,Draper,1762,software,operating,USA,CA,San Jose,SF Bay,45500000
68165,1330,c:1762,p:5149,1/10/08 12:00,3/2/10 8:49,"Splashtop, Inc",Timothy,Draper,1762,software,operating,USA,CA,San Jose,SF Bay,45500000
68765,3212,c:1762,p:5149,8/19/08 20:28,8/19/08 20:28,"Splashtop, Inc",Timothy,Draper,1762,software,operating,USA,CA,San Jose,SF Bay,45500000
76205,33508,c:176224,p:57508,11/1/12 1:10,10/3/13 4:57,DJZ,Troy,Carter,176224,music,operating,USA,CA,San Francisco,SF Bay,3000000
76206,33508,c:176224,p:90155,11/1/12 1:10,10/3/13 4:57,DJZ,Shari,Redstone,176224,music,operating,USA,CA,San Francisco,SF Bay,3000000
76208,33511,c:176229,p:157143,11/1/12 3:38,4/15/13 11:19,MiSiedo,Paolo,Giovine,176229,hospitality,operating,ITA,0,Venice,Venice,487237
76207,33511,c:176229,p:32695,11/1/12 3:38,4/15/13 11:19,MiSiedo,Riccardo,Donadon,176229,hospitality,operating,ITA,0,Venice,Venice,487237
76210,33514,c:176231,p:160822,11/1/12 4:29,9/30/13 17:27,CyberSponse,Joseph,Loomis,176231,security,operating,USA,AZ,Phoenix,Phoenix,1500000
76220,33523,c:176276,p:110368,11/1/12 13:00,11/1/12 13:00,HowDo,Peter,Read,176276,mobile,operating,DEU,0,Berlin,Berlin,0
69100,4806,c:17629,p:2605,1/23/09 13:21,8/8/11 17:00,BloggersBase,Yossi,Vardi,17629,other,operating,ISR,0,Herzeliya,Herzeliya,125000
69101,4806,c:17629,p:5785,1/23/09 13:21,8/8/11 17:00,BloggersBase,Jeff,Pulver,17629,other,operating,ISR,0,Herzeliya,Herzeliya,125000
76236,33531,c:176311,p:160925,11/1/12 18:23,11/3/12 19:41,Jotky,Jay,Alatas,176311,social,closed,IDN,0,Jakarta,Jakarta,500000
76280,33666,c:176325,p:1651,11/10/12 11:18,9/23/13 11:07,ToyTalk,Scott,Banister,176325,games_video,operating,USA,CA,San Francisco,SF Bay,14999997
76253,33588,c:176336,p:119792,11/6/12 4:18,11/6/12 4:18,OrderGroove,Raul,Vazquez,176336,ecommerce,operating,USA,NY,New York,New York,7000000
76254,33588,c:176336,p:161377,11/6/12 4:18,11/6/12 4:18,OrderGroove,Fred,Schaufeld,176336,ecommerce,operating,USA,NY,New York,New York,7000000
77158,36085,c:176428,p:134322,3/8/13 18:53,3/8/13 18:53,Fligoo,#N/A,#N/A,176428,social,operating,ARG,0,Córdona,Córdona,115000
69458,7938,c:17651,p:15816,8/11/09 19:30,8/11/09 19:50,Sumavisos,Ariel,Arrieta,17651,search,operating,ARG,0,Buenos Aires,Buenos Aires,0
69457,7938,c:17651,p:15940,8/11/09 19:30,8/11/09 19:50,Sumavisos,Damian,Voltes,17651,search,operating,ARG,0,Buenos Aires,Buenos Aires,0
69105,4833,c:17654,p:27500,1/24/09 21:40,1/26/09 16:53,iPrint,Jerry,Kaplan,17654,web,operating,USA,CA,Redwood City,SF Bay,30800000
69104,4816,c:17656,p:41862,1/23/09 23:13,8/20/13 19:35,Validity Sensors,Atiq,Raza,17656,enterprise,acquired,USA,CA,San Jose,SF Bay,82600000
69102,4816,c:17656,p:526,1/23/09 23:13,8/20/13 19:35,Validity Sensors,Ram,Shriram,17656,enterprise,acquired,USA,CA,San Jose,SF Bay,82600000
69103,4816,c:17656,p:7572,1/23/09 23:13,8/20/13 19:35,Validity Sensors,Marc,Benioff,17656,enterprise,acquired,USA,CA,San Jose,SF Bay,82600000
76255,33595,c:176730,p:26,11/6/12 10:23,11/6/12 10:23,LightSail Energy,Peter,Thiel,176730,cleantech,operating,USA,CA,Berkeley,SF Bay,42800000
77028,35693,c:176730,p:26,2/20/13 5:26,2/20/13 5:26,LightSail Energy,Peter,Thiel,176730,cleantech,operating,USA,CA,Berkeley,SF Bay,42800000
77027,35693,c:176730,p:9477,2/20/13 5:26,2/20/13 5:26,LightSail Energy,Bill,Gates,176730,cleantech,operating,USA,CA,Berkeley,SF Bay,42800000
76262,33618,c:176847,p:161545,11/7/12 13:21,11/7/12 13:21,CloudVolumes.com,Sanjog,Gad,176847,enterprise,operating,USA,CA,Los Altos,SF Bay,2300000
76261,33618,c:176847,p:18828,11/7/12 13:21,11/7/12 13:21,CloudVolumes.com,Kumar,Malavalli,176847,enterprise,operating,USA,CA,Los Altos,SF Bay,2300000
76263,33618,c:176847,p:89618,11/7/12 13:21,11/7/12 13:21,CloudVolumes.com,Rob,Thomas,176847,enterprise,operating,USA,CA,Los Altos,SF Bay,2300000
80867,57722,c:176855,p:333,12/11/13 11:49,12/11/13 11:49,Aniways,Jeremie,Berrebi,176855,social,operating,0,0,0,unknown,770000
76268,33640,c:176867,p:225443,11/8/12 12:46,8/26/13 21:05,Drip Drop,John,Elway,176867,medical,operating,USA,CA,San Francisco,SF Bay,3000000
76269,33640,c:176867,p:225444,11/8/12 12:46,8/26/13 21:05,Drip Drop,Sam,Nazarian,176867,medical,operating,USA,CA,San Francisco,SF Bay,3000000
76270,33640,c:176867,p:8619,11/8/12 12:46,8/26/13 21:05,Drip Drop,Ronnie,Lott,176867,medical,operating,USA,CA,San Francisco,SF Bay,3000000
80204,52659,c:176899,p:220830,10/25/13 3:41,10/29/13 4:03,SceneDoc,Brice,Scheschuk,176899,mobile,operating,CAN,0,Milton,TBD,600000
77944,38163,c:176979,p:192554,5/24/13 3:43,5/24/13 3:43,Imonomy Interactive,Inon,Axel,176979,software,operating,ISR,0,Ramat Gan,Ramat Gan,400000
77945,38163,c:176979,p:192555,5/24/13 3:43,5/24/13 3:43,Imonomy Interactive,Itai,Levitan,176979,software,operating,ISR,0,Ramat Gan,Ramat Gan,400000
77946,38163,c:176979,p:192556,5/24/13 3:43,5/24/13 3:43,Imonomy Interactive,Tal,Shaked,176979,software,operating,ISR,0,Ramat Gan,Ramat Gan,400000
77943,38163,c:176979,p:60092,5/24/13 3:43,5/24/13 3:43,Imonomy Interactive,Liron,Rose,176979,software,operating,ISR,0,Ramat Gan,Ramat Gan,400000
67670,155,c:177,p:26,7/17/07 5:26,4/22/10 14:25,FlickIM,Peter,Thiel,177,mobile,operating,USA,CA,Berkeley,SF Bay,1600000
80490,54782,c:177000,p:160142,11/14/13 12:53,11/14/13 13:22,Qloo,Hussam,Khoury,177000,web,operating,USA,NY,New York,New York,3000000
76271,33645,c:177000,p:161696,11/8/12 20:26,11/14/13 13:22,Qloo,Danny,Masterson,177000,web,operating,USA,NY,New York,New York,3000000
76272,33645,c:177000,p:161697,11/8/12 20:26,11/14/13 13:22,Qloo,Cedric,the Entertainer,177000,web,operating,USA,NY,New York,New York,3000000
80492,54782,c:177000,p:257057,11/14/13 12:53,11/14/13 13:22,Qloo,Tommy,Thompson,177000,web,operating,USA,NY,New York,New York,3000000
80491,54782,c:177000,p:63076,11/14/13 12:53,11/14/13 13:22,Qloo,Samih,Toukan,177000,web,operating,USA,NY,New York,New York,3000000
77506,36954,c:177082,p:116587,4/11/13 11:59,9/10/13 18:05,Socialite,Jeroen,Seghers,177082,web,operating,GBR,0,London,London,267361
79479,48018,c:177082,p:116587,9/5/13 14:06,9/10/13 18:05,Socialite,Jeroen,Seghers,177082,web,operating,GBR,0,London,London,267361
77505,36954,c:177082,p:182095,4/11/13 11:59,9/10/13 18:05,Socialite,Jonathan,Beddoes,177082,web,operating,GBR,0,London,London,267361
79478,48018,c:177082,p:182095,9/5/13 14:06,9/10/13 18:05,Socialite,Jonathan,Beddoes,177082,web,operating,GBR,0,London,London,267361
77507,36954,c:177082,p:182096,4/11/13 11:59,9/10/13 18:05,Socialite,Markus,Kern,177082,web,operating,GBR,0,London,London,267361
79480,48018,c:177082,p:182096,9/5/13 14:06,9/10/13 18:05,Socialite,Markus,Kern,177082,web,operating,GBR,0,London,London,267361
79482,48018,c:177082,p:189736,9/5/13 14:06,9/10/13 18:05,Socialite,Ricky,Thomas,177082,web,operating,GBR,0,London,London,267361
79481,48018,c:177082,p:230282,9/5/13 14:06,9/10/13 18:05,Socialite,Stephen,Thornton,177082,web,operating,GBR,0,London,London,267361
79483,48018,c:177082,p:230283,9/5/13 14:06,9/10/13 18:05,Socialite,Tim,Slesinger,177082,web,operating,GBR,0,London,London,267361
79484,48018,c:177082,p:230284,9/5/13 14:06,9/10/13 18:05,Socialite,David,Carman,177082,web,operating,GBR,0,London,London,267361
79485,48018,c:177082,p:230285,9/5/13 14:06,9/10/13 18:05,Socialite,Gilbert,Chalk,177082,web,operating,GBR,0,London,London,267361
79486,48018,c:177082,p:230286,9/5/13 14:06,9/10/13 18:05,Socialite,Alexandra,Farrell,177082,web,operating,GBR,0,London,London,267361
76278,33661,c:177127,p:53767,11/10/12 2:50,11/10/12 2:50,HapYak,Tom,Burgess,177127,photo_video,operating,0,0,0,unknown,850000
78687,42953,c:177161,p:10318,7/17/13 20:07,7/17/13 20:07,Reachli,Saeed,Amidi,177161,advertising,operating,USA,CA,Sunnyvale,SF Bay,0
78685,42953,c:177161,p:15759,7/17/13 20:07,7/17/13 20:07,Reachli,William,Lohse,177161,advertising,operating,USA,CA,Sunnyvale,SF Bay,0
78686,42953,c:177161,p:17983,7/17/13 20:07,7/17/13 20:07,Reachli,Howard,Love,177161,advertising,operating,USA,CA,Sunnyvale,SF Bay,0
76281,33673,c:177209,p:161972,11/11/12 21:28,12/12/13 12:48,JustGo,Justin,Golshir,177209,music,operating,GBR,0,London,London,2450000
76284,33674,c:177228,p:175288,11/12/12 7:30,2/27/13 2:38,TEAM INTERVAL,Tom,Hassfurther,177228,sports,operating,USA,IL,Chicago,Chicago,210000
76285,33674,c:177228,p:175289,11/12/12 7:30,2/27/13 2:38,TEAM INTERVAL,Mark,Gundry,177228,sports,operating,USA,IL,Chicago,Chicago,210000
76282,33674,c:177228,p:177261,11/12/12 7:30,2/27/13 2:38,TEAM INTERVAL,Corey,Ferengul,177228,sports,operating,USA,IL,Chicago,Chicago,210000
76283,33674,c:177228,p:177261,11/12/12 7:30,2/27/13 2:38,TEAM INTERVAL,Corey,Ferengul,177228,sports,operating,USA,IL,Chicago,Chicago,210000
76704,34795,c:177299,p:16171,1/14/13 19:45,5/2/13 1:53,Picturelife,Chris,Dixon,177299,software,operating,USA,IL,Chicago,Chicago,4600000
76705,34795,c:177299,p:4262,1/14/13 19:45,5/2/13 1:53,Picturelife,Charles,Forman,177299,software,operating,USA,IL,Chicago,Chicago,4600000
76703,34795,c:177299,p:7166,1/14/13 19:45,5/2/13 1:53,Picturelife,David,Karp,177299,software,operating,USA,IL,Chicago,Chicago,4600000
69751,9622,c:1773,p:26,11/17/09 22:51,7/30/13 12:42,Joyent,Peter,Thiel,1773,enterprise,operating,USA,CA,San Francisco,SF Bay,112000000
69750,9622,c:1773,p:4767,11/17/09 22:51,7/30/13 12:42,Joyent,David,Young,1773,enterprise,operating,USA,CA,San Francisco,SF Bay,112000000
78670,42887,c:177313,p:207785,7/17/13 11:05,7/19/13 2:46,mxHero,Ari,Kushner,177313,software,operating,USA,CA,San Francisco,SF Bay,1275000
78671,42887,c:177313,p:207785,7/17/13 11:05,7/19/13 2:46,mxHero,Ari,Kushner,177313,software,operating,USA,CA,San Francisco,SF Bay,1275000
78669,42887,c:177313,p:726,7/17/13 11:05,7/19/13 2:46,mxHero,Esther,Dyson,177313,software,operating,USA,CA,San Francisco,SF Bay,1275000
76288,33696,c:177319,p:25623,11/13/12 12:45,12/14/12 4:59,Seesaw,Joe,Fernandez,177319,mobile,acquired,USA,CA,San Francisco,SF Bay,0
76289,33696,c:177319,p:44929,11/13/12 12:45,12/14/12 4:59,Seesaw,Desiree,Gruber,177319,mobile,acquired,USA,CA,San Francisco,SF Bay,0
76290,33696,c:177319,p:7674,11/13/12 12:45,12/14/12 4:59,Seesaw,Hunter,Walk,177319,mobile,acquired,USA,CA,San Francisco,SF Bay,0
76467,34112,c:177349,p:130559,12/1/12 17:34,12/3/12 4:53,Jini,Gregory,Torfs,177349,mobile,operating,BEL,0,Antwerp,Antwerp,734790
76466,34111,c:177349,p:94825,12/1/12 17:28,12/3/12 4:52,Jini,Filip,Maertens,177349,mobile,operating,BEL,0,Antwerp,Antwerp,734790
76648,34507,c:177353,p:167185,12/28/12 11:31,7/19/13 10:12,Bonayou,Jochen,Schweizer,177353,ecommerce,operating,DEU,0,Munich,Munich,3111841
76649,34507,c:177353,p:4843,12/28/12 11:31,7/19/13 10:12,Bonayou,Peter,Schuepbach,177353,ecommerce,operating,DEU,0,Munich,Munich,3111841
76312,33750,c:177382,p:162464,11/15/12 3:29,11/15/12 3:44,Miradore,Willem,Hendrickx,177382,enterprise,operating,FIN,0,Lappeenranta,Lappeenranta,1523520
76313,33753,c:177383,p:162461,11/15/12 3:42,5/8/13 14:06,Tapestry,David,Greatorex,177383,social,operating,AUS,0,Ultimo,Sydney,1000000
76314,33753,c:177383,p:162462,11/15/12 3:42,5/8/13 14:06,Tapestry,Su-Ming,Wong,177383,social,operating,AUS,0,Ultimo,Sydney,1000000
76315,33753,c:177383,p:162463,11/15/12 3:42,5/8/13 14:06,Tapestry,Brand,Hoff,177383,social,operating,AUS,0,Ultimo,Sydney,1000000
